id,sex,age,age_cat,race,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,decile_score,score_text,two_year_recid,high_risk,sex_binary,is_african_american,charge_degree_binary
7036,Male,18,Less than 25,Caucasian,0,M,Possession of Cannabis,0,0,7,Medium,0,0,1,0,0
2278,Male,49,Greater than 45,Other,2,F,Burglary,0,0,4,Low,0,0,1,0,1
4319,Male,37,25 - 45,African-American,0,F,Battery,0,0,5,Medium,1,0,1,1,1
6075,Male,42,25 - 45,African-American,0,M,Burglary,3,0,7,Medium,1,0,1,1,0
4364,Male,19,Less than 25,African-American,0,F,Assault,1,0,7,Medium,1,0,1,1,1
4075,Male,37,25 - 45,African-American,0,M,Theft,0,0,3,Low,1,0,1,1,0
1341,Male,32,25 - 45,Caucasian,1,F,Burglary,0,0,9,High,0,1,1,0,1
816,Male,28,25 - 45,African-American,11,M,Battery,0,0,7,Medium,0,0,1,1,0
157,Male,37,25 - 45,Hispanic,2,M,Burglary,0,0,8,High,1,1,1,0,0
6023,Male,45,Greater than 45,Caucasian,0,F,Theft,0,1,1,Low,0,0,1,0,1
4818,Male,45,Greater than 45,African-American,0,M,Possession of Cannabis,0,0,2,Low,1,0,1,1,0
3901,Male,26,25 - 45,African-American,2,M,Battery,0,3,9,High,0,1,1,1,0
5502,Male,28,25 - 45,Caucasian,5,F,Battery,0,1,6,Medium,1,0,1,0,1
57,Male,32,25 - 45,African-American,1,F,Burglary,0,0,4,Low,0,0,1,1,1
6353,Male,38,25 - 45,Caucasian,0,F,Possession of Cannabis,0,0,1,Low,1,0,1,0,1
1414,Male,72,Greater than 45,Caucasian,0,F,Possession of Cannabis,0,0,7,Medium,0,0,1,0,1
6378,Female,19,Less than 25,Other,0,F,DUI,0,0,3,Low,1,0,0,0,1
6873,Male,18,Less than 25,African-American,2,M,Battery,0,3,5,Medium,1,0,1,1,0
5183,Male,36,25 - 45,African-American,1,M,Burglary,0,0,5,Medium,0,0,1,1,0
2189,Male,24,Less than 25,Asian,0,F,Possession of Cannabis,0,0,9,High,1,1,1,0,1
4027,Male,19,Less than 25,African-American,0,F,Drug Possession,0,0,7,Medium,1,0,1,1,1
604,Male,32,25 - 45,Hispanic,0,F,Theft,0,0,6,Medium,1,0,1,0,1
4029,Female,28,25 - 45,Asian,3,M,Robbery,0,0,8,High,0,1,0,0,0
5684,Male,42,25 - 45,African-American,2,F,Battery,0,0,8,High,0,1,1,1,1
2265,Male,18,Less than 25,Caucasian,0,M,Possession of Cannabis,0,1,2,Low,0,0,1,0,0
5759,Male,27,25 - 45,Caucasian,0,F,Battery,0,0,5,Medium,1,0,1,0,1
4547,Male,27,25 - 45,Other,2,F,Drug Possession,1,0,7,Medium,1,0,1,0,1
5301,Male,23,Less than 25,African-American,0,M,Theft,0,0,9,High,0,1,1,1,0
356,Male,38,25 - 45,African-American,0,F,Theft,0,0,8,High,0,1,1,1,1
2684,Male,23,Less than 25,Caucasian,1,M,Battery,0,0,4,Low,0,0,1,0,0
3353,Male,18,Less than 25,African-American,3,F,Battery,0,0,7,Medium,0,0,1,1,1
2683,Male,33,25 - 45,African-American,0,F,Battery,0,0,7,Medium,0,0,1,1,1
4132,Male,56,Greater than 45,African-American,0,M,Theft,0,0,9,High,0,1,1,1,0
1427,Female,40,25 - 45,African-American,3,M,Battery,0,0,5,Medium,1,0,0,1,0
1286,Male,18,Less than 25,Caucasian,3,F,Theft,0,0,5,Medium,1,0,1,0,1
2381,Female,32,25 - 45,African-American,3,M,Theft,0,0,4,Low,1,0,0,1,0
4024,Male,45,Greater than 45,Caucasian,0,F,Drug Possession,0,0,1,Low,1,0,1,0,1
6068,Male,31,25 - 45,African-American,1,F,Possession of Cannabis,0,0,6,Medium,1,0,1,1,1
527,Male,28,25 - 45,Caucasian,0,F,Battery,0,0,6,Medium,0,0,1,0,1
1647,Male,27,25 - 45,African-American,0,F,Battery,0,0,4,Low,0,0,1,1,1
6082,Male,48,Greater than 45,Hispanic,2,M,Battery,0,0,6,Medium,1,0,1,0,0
6395,Male,43,25 - 45,African-American,1,M,Theft,0,0,7,Medium,1,0,1,1,0
4897,Male,34,25 - 45,Other,4,M,Possession of Cannabis,0,0,7,Medium,0,0,1,0,0
256,Male,22,Less than 25,African-American,1,M,Possession of Cannabis,0,0,5,Medium,0,0,1,1,0
2245,Male,30,25 - 45,Hispanic,0,F,Drug Possession,0,0,4,Low,0,0,1,0,1
479,Male,21,Less than 25,African-American,0,F,Theft,0,0,6,Medium,0,0,1,1,1
3343,Female,42,25 - 45,African-American,5,M,Burglary,0,0,3,Low,1,0,0,1,0
3311,Male,31,25 - 45,African-American,3,F,Drug Possession,0,0,7,Medium,0,0,1,1,1
949,Male,30,25 - 45,African-American,4,M,Battery,0,0,8,High,1,1,1,1,0
112,Male,33,25 - 45,African-American,3,F,Burglary,0,0,6,Medium,1,0,1,1,1
5877,Female,18,Less than 25,African-American,1,F,Assault,0,0,7,Medium,0,0,0,1,1
3040,Female,34,25 - 45,Caucasian,2,F,Theft,0,0,5,Medium,0,0,0,0,1
4836,Male,53,Greater than 45,Hispanic,3,F,Possession of Cannabis,0,0,1,Low,0,0,1,0,1
4749,Male,26,25 - 45,Caucasian,6,M,Possession of Cannabis,0,0,6,Medium,1,0,1,0,0
3748,Male,24,Less than 25,African-American,3,M,Battery,0,0,7,Medium,1,0,1,1,0
6341,Male,28,25 - 45,African-American,2,M,DUI,0,0,2,Low,0,0,1,1,0
3525,Male,26,25 - 45,Caucasian,0,F,Battery,0,0,1,Low,0,0,1,0,1
144,Male,37,25 - 45,African-American,0,F,Theft,0,0,7,Medium,0,0,1,1,1
1645,Male,18,Less than 25,Caucasian,0,F,Theft,0,0,2,Low,1,0,1,0,1
4124,Male,49,Greater than 45,Other,2,F,Assault,0,0,5,Medium,0,0,1,0,1
2248,Male,25,25 - 45,African-American,0,F,Battery,0,0,6,Medium,1,0,1,1,1
1610,Male,31,25 - 45,African-American,2,F,Robbery,0,0,3,Low,1,0,1,1,1
7084,Male,54,Greater than 45,African-American,2,F,Burglary,0,0,5,Medium,0,0,1,1,1
1712,Female,39,25 - 45,Caucasian,4,F,Possession of Cannabis,0,0,8,High,1,1,0,0,1
1749,Male,32,25 - 45,African-American,2,F,Burglary,0,0,5,Medium,0,0,1,1,1
4448,Male,39,25 - 45,African-American,1,M,Assault,0,0,10,High,0,1,1,1,0
6446,Male,29,25 - 45,African-American,2,F,Battery,0,0,6,Medium,0,0,1,1,1
4023,Female,26,25 - 45,African-American,5,M,Possession of Cannabis,0,0,9,High,1,1,0,1,0
6763,Male,25,25 - 45,African-American,9,F,Theft,0,3,6,Medium,1,0,1,1,1
2910,Male,42,25 - 45,Caucasian,0,F,Drug Possession,0,0,1,Low,0,0,1,0,1
2512,Male,38,25 - 45,Caucasian,2,M,Battery,0,0,1,Low,0,0,1,0,0
2839,Male,21,Less than 25,Hispanic,2,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
2612,Female,52,Greater than 45,African-American,5,F,Robbery,3,0,10,High,1,1,0,1,1
1336,Male,43,25 - 45,Other,1,M,Theft,0,0,4,Low,1,0,1,0,0
5467,Male,18,Less than 25,African-American,3,M,Possession of Cannabis,0,0,5,Medium,1,0,1,1,0
1929,Female,41,25 - 45,Caucasian,1,F,Burglary,0,0,5,Medium,0,0,0,0,1
4194,Male,24,Less than 25,Caucasian,0,M,Battery,0,0,7,Medium,1,0,1,0,0
974,Male,49,Greater than 45,Other,3,F,Possession of Cannabis,0,0,5,Medium,1,0,1,0,1
2317,Male,42,25 - 45,Caucasian,0,M,Drug Possession,0,0,6,Medium,1,0,1,0,0
5327,Male,42,25 - 45,African-American,0,M,Burglary,0,0,4,Low,1,0,1,1,0
3151,Male,43,25 - 45,Caucasian,0,M,Drug Possession,0,0,2,Low,1,0,1,0,0
3559,Male,18,Less than 25,Caucasian,1,M,Possession of Cannabis,0,0,3,Low,1,0,1,0,0
3982,Male,37,25 - 45,Caucasian,0,M,Battery,4,0,3,Low,1,0,1,0,0
1494,Male,18,Less than 25,African-American,3,F,Possession of Cannabis,0,2,8,High,1,1,1,1,1
1844,Male,34,25 - 45,Caucasian,1,F,Possession of Cannabis,0,0,8,High,0,1,1,0,1
7037,Male,42,25 - 45,Caucasian,3,F,Theft,0,0,2,Low,0,0,1,0,1
5704,Male,25,25 - 45,Caucasian,8,F,Possession of Cannabis,0,0,5,Medium,1,0,1,0,1
66,Female,26,25 - 45,Caucasian,3,F,DUI,0,0,6,Medium,0,0,0,0,1
1878,Male,32,25 - 45,Caucasian,2,F,Theft,0,0,3,Low,0,0,1,0,1
6529,Male,40,25 - 45,Caucasian,1,M,DUI,0,0,4,Low,0,0,1,0,0
5215,Female,31,25 - 45,African-American,7,M,Battery,0,0,1,Low,1,0,0,1,0
4689,Male,42,25 - 45,Caucasian,1,M,Drug Possession,0,0,3,Low,0,0,1,0,0
5654,Male,53,Greater than 45,Caucasian,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,0,0
4625,Female,35,25 - 45,Hispanic,2,F,Burglary,0,0,6,Medium,0,0,0,0,1
1298,Male,42,25 - 45,Hispanic,3,F,Theft,0,0,4,Low,0,0,1,0,1
242,Male,44,25 - 45,African-American,4,M,Theft,0,0,5,Medium,1,0,1,1,0
4863,Male,19,Less than 25,Caucasian,0,F,Assault,4,0,3,Low,0,0,1,0,1
919,Male,53,Greater than 45,African-American,0,F,Battery,0,0,9,High,1,1,1,1,1
1756,Male,30,25 - 45,African-American,1,M,Theft,0,0,10,High,0,1,1,1,0
681,Male,20,Less than 25,African-American,2,F,Assault,0,0,10,High,1,1,1,1,1
2545,Male,25,25 - 45,Caucasian,0,F,Battery,0,0,3,Low,0,0,1,0,1
3291,Male,25,25 - 45,Other,2,M,Battery,0,0,2,Low,0,0,1,0,0
1376,Female,18,Less than 25,Caucasian,7,F,Theft,0,0,5,Medium,0,0,0,0,1
1619,Male,21,Less than 25,African-American,1,F,Burglary,0,0,5,Medium,0,0,1,1,1
3107,Male,65,Greater than 45,African-American,0,M,Theft,0,0,3,Low,0,0,1,1,0
532,Male,38,25 - 45,African-American,14,F,Battery,0,0,9,High,1,1,1,1,1
5672,Male,34,25 - 45,Caucasian,2,F,Theft,0,0,5,Medium,1,0,1,0,1
5340,Male,35,25 - 45,Caucasian,1,F,Battery,0,0,1,Low,0,0,1,0,1
5741,Male,41,25 - 45,Other,1,F,Battery,0,0,4,Low,0,0,1,0,1
3383,Male,34,25 - 45,Caucasian,4,F,Burglary,0,2,10,High,1,1,1,0,1
5568,Female,29,25 - 45,African-American,2,F,Robbery,0,0,6,Medium,0,0,0,1,1
3043,Male,27,25 - 45,Caucasian,0,M,Battery,0,0,4,Low,1,0,1,0,0
196,Male,22,Less than 25,African-American,3,M,Theft,0,0,8,High,1,1,1,1,0
6503,Male,47,Greater than 45,Caucasian,3,F,Possession of Cannabis,0,0,5,Medium,1,0,1,0,1
6609,Male,18,Less than 25,African-American,1,M,Assault,0,0,4,Low,0,0,1,1,0
5206,Male,38,25 - 45,African-American,0,M,Possession of Cannabis,0,0,5,Medium,1,0,1,1,0
1587,Male,36,25 - 45,African-American,0,M,Battery,0,0,5,Medium,1,0,1,1,0
1973,Female,41,25 - 45,Caucasian,1,M,Burglary,0,0,6,Medium,0,0,0,0,0
5826,Male,41,25 - 45,Caucasian,1,M,Theft,0,0,8,High,1,1,1,0,0
2212,Female,41,25 - 45,African-American,4,F,Possession of Cannabis,0,2,8,High,0,1,0,1,1
369,Male,34,25 - 45,African-American,5,F,Possession of Cannabis,0,0,7,Medium,0,0,1,1,1
2227,Male,39,25 - 45,Caucasian,0,F,Possession of Cannabis,0,0,1,Low,0,0,1,0,1
4482,Male,18,Less than 25,African-American,4,F,Possession of Cannabis,0,3,10,High,1,1,1,1,1
2407,Male,40,25 - 45,African-American,2,M,Possession of Cannabis,0,0,4,Low,1,0,1,1,0
924,Male,49,Greater than 45,Caucasian,0,F,Battery,0,0,4,Low,0,0,1,0,1
5969,Male,25,25 - 45,African-American,13,F,Possession of Cannabis,0,0,7,Medium,1,0,1,1,1
4083,Male,21,Less than 25,Caucasian,1,M,Drug Possession,0,0,9,High,1,1,1,0,0
1358,Male,41,25 - 45,Caucasian,4,F,Assault,0,0,9,High,0,1,1,0,1
5918,Male,48,Greater than 45,Hispanic,0,F,Battery,0,0,3,Low,1,0,1,0,1
4860,Male,22,Less than 25,African-American,2,F,Battery,0,0,7,Medium,0,0,1,1,1
2002,Male,18,Less than 25,Caucasian,1,F,Drug Possession,2,0,7,Medium,1,0,1,0,1
228,Male,48,Greater than 45,African-American,0,F,Theft,0,1,5,Medium,0,0,1,1,1
5785,Male,35,25 - 45,Caucasian,0,F,Fraud,0,0,2,Low,1,0,1,0,1
1969,Male,34,25 - 45,Caucasian,3,F,Burglary,0,0,4,Low,1,0,1,0,1
4494,Male,25,25 - 45,African-American,6,F,Drug Possession,0,0,10,High,1,1,1,1,1
1300,Male,50,Greater than 45,Caucasian,0,F,Theft,0,0,7,Medium,0,0,1,0,1
3464,Male,22,Less than 25,African-American,3,M,Battery,0,0,7,Medium,1,0,1,1,0
2143,Male,24,Less than 25,African-American,0,M,Drug Possession,0,0,4,Low,1,0,1,1,0
1806,Male,38,25 - 45,Caucasian,0,F,Burglary,0,0,2,Low,1,0,1,0,1
1143,Male,52,Greater than 45,African-American,4,M,DUI,0,0,8,High,0,1,1,1,0
5799,Female,27,25 - 45,African-American,0,F,Battery,0,0,9,High,1,1,0,1,1
718,Male,36,25 - 45,Caucasian,3,M,Robbery,0,0,7,Medium,0,0,1,0,0
6625,Male,21,Less than 25,Hispanic,9,M,Battery,3,0,10,High,1,1,1,0,0
1888,Male,24,Less than 25,African-American,1,M,Drug Possession,0,0,7,Medium,0,0,1,1,0
2176,Male,36,25 - 45,African-American,0,M,Assault,0,0,6,Medium,1,0,1,1,0
5609,Male,43,25 - 45,African-American,1,F,Possession of Cannabis,0,2,10,High,0,1,1,1,1
4583,Female,24,Less than 25,African-American,2,M,Battery,0,0,5,Medium,1,0,0,1,0
6643,Male,22,Less than 25,African-American,1,F,Battery,0,0,4,Low,1,0,1,1,1
6624,Male,49,Greater than 45,Caucasian,0,M,Possession of Cannabis,0,0,7,Medium,1,0,1,0,0
2752,Male,25,25 - 45,Caucasian,0,F,Drug Possession,0,0,3,Low,0,0,1,0,1
2490,Female,18,Less than 25,Hispanic,2,F,Drug Possession,0,0,2,Low,1,0,0,0,1
1819,Female,42,25 - 45,African-American,0,M,Drug Possession,0,1,10,High,1,1,0,1,0
5474,Male,22,Less than 25,Caucasian,0,M,Battery,0,0,5,Medium,1,0,1,0,0
5130,Male,49,Greater than 45,African-American,1,F,DUI,0,0,3,Low,0,0,1,1,1
1591,Male,32,25 - 45,Caucasian,0,M,Assault,0,0,6,Medium,1,0,1,0,0
1689,Male,39,25 - 45,African-American,0,M,Possession of Cannabis,2,0,7,Medium,1,0,1,1,0
498,Female,33,25 - 45,Caucasian,1,M,Battery,0,0,5,Medium,0,0,0,0,0
3474,Male,32,25 - 45,African-American,0,M,Battery,0,0,7,Medium,0,0,1,1,0
3368,Male,38,25 - 45,Caucasian,4,F,Burglary,0,0,3,Low,1,0,1,0,1
470,Male,33,25 - 45,African-American,1,M,DUI,0,0,9,High,0,1,1,1,0
1769,Male,29,25 - 45,Hispanic,2,M,Drug Possession,0,0,10,High,0,1,1,0,0
171,Male,45,Greater than 45,African-American,2,F,DUI,0,0,7,Medium,0,0,1,1,1
5040,Male,24,Less than 25,Other,1,F,Assault,0,0,9,High,1,1,1,0,1
2533,Male,33,25 - 45,Caucasian,4,F,Theft,0,0,7,Medium,1,0,1,0,1
2581,Male,38,25 - 45,African-American,0,M,Assault,0,0,10,High,0,1,1,1,0
3322,Male,26,25 - 45,Caucasian,0,F,Burglary,0,0,7,Medium,0,0,1,0,1
791,Male,46,Greater than 45,Other,1,F,Theft,0,0,1,Low,1,0,1,0,1
3947,Male,34,25 - 45,Caucasian,0,F,Battery,0,0,8,High,0,1,1,0,1
4580,Male,41,25 - 45,African-American,3,F,DUI,0,0,8,High,1,1,1,1,1
4551,Male,20,Less than 25,African-American,2,F,Assault,0,0,9,High,1,1,1,1,1
1048,Male,31,25 - 45,African-American,1,F,Battery,0,0,7,Medium,0,0,1,1,1
3975,Male,24,Less than 25,African-American,0,M,DUI,0,1,10,High,1,1,1,1,0
3929,Male,19,Less than 25,African-American,0,M,Assault,0,0,6,Medium,0,0,1,1,0
6352,Male,51,Greater than 45,Caucasian,1,M,Battery,0,1,3,Low,0,0,1,0,0
1417,Male,40,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,7,Medium,1,0,1,0,0
4176,Male,18,Less than 25,African-American,2,F,Assault,0,0,5,Medium,1,0,1,1,1
5583,Male,44,25 - 45,African-American,1,M,Drug Possession,0,0,8,High,1,1,1,1,0
1601,Female,23,Less than 25,Hispanic,1,F,Robbery,0,0,7,Medium,0,0,0,0,1
4618,Male,41,25 - 45,Caucasian,0,F,Battery,0,0,4,Low,0,0,1,0,1
1101,Male,49,Greater than 45,Hispanic,0,F,Battery,0,0,6,Medium,1,0,1,0,1
6795,Male,42,25 - 45,Hispanic,0,M,Battery,0,0,9,High,1,1,1,0,0
980,Female,32,25 - 45,African-American,0,M,Burglary,0,0,8,High,0,1,0,1,0
1258,Male,44,25 - 45,African-American,0,M,Robbery,0,0,10,High,0,1,1,1,0
596,Male,29,25 - 45,Hispanic,0,F,Assault,0,0,4,Low,0,0,1,0,1
4166,Male,21,Less than 25,African-American,0,F,DUI,0,0,6,Medium,0,0,1,1,1
6954,Male,32,25 - 45,African-American,3,M,Assault,0,0,4,Low,0,0,1,1,0
2819,Male,47,Greater than 45,Hispanic,6,F,Theft,0,0,7,Medium,0,0,1,0,1
4274,Male,24,Less than 25,Other,1,F,DUI,0,0,8,High,1,1,1,0,1
5142,Male,48,Greater than 45,African-American,0,F,Theft,0,0,4,Low,0,0,1,1,1
2996,Male,64,Greater than 45,Caucasian,0,F,Battery,2,0,2,Low,0,0,1,0,1
4382,Female,40,25 - 45,Caucasian,0,F,Battery,0,0,6,Medium,1,0,0,0,1
5829,Male,35,25 - 45,Caucasian,0,F,Assault,3,0,5,Medium,1,0,1,0,1
1773,Male,31,25 - 45,Caucasian,3,F,Theft,0,0,6,Medium,1,0,1,0,1
5837,Male,41,25 - 45,African-American,0,F,Burglary,0,0,5,Medium,1,0,1,1,1
631,Male,51,Greater than 45,African-American,2,M,Possession of Cannabis,0,0,9,High,0,1,1,1,0
2918,Male,51,Greater than 45,African-American,0,F,Battery,0,0,5,Medium,1,0,1,1,1
4085,Male,49,Greater than 45,African-American,1,M,Possession of Cannabis,0,0,9,High,0,1,1,1,0
6814,Male,37,25 - 45,African-American,0,M,Assault,0,0,7,Medium,0,0,1,1,0
3594,Male,58,Greater than 45,African-American,6,F,Theft,0,0,4,Low,0,0,1,1,1
5085,Male,38,25 - 45,African-American,2,M,Theft,0,0,5,Medium,0,0,1,1,0
4831,Male,18,Less than 25,Caucasian,0,F,Battery,0,0,7,Medium,0,0,1,0,1
4357,Male,18,Less than 25,Caucasian,0,F,Assault,0,0,7,Medium,0,0,1,0,1
2787,Male,22,Less than 25,Caucasian,2,F,Battery,0,0,4,Low,1,0,1,0,1
4511,Male,19,Less than 25,Caucasian,1,F,Burglary,0,0,7,Medium,1,0,1,0,1
3752,Male,39,25 - 45,Caucasian,1,F,Assault,0,0,7,Medium,0,0,1,0,1
6632,Male,22,Less than 25,African-American,1,F,DUI,0,0,4,Low,0,0,1,1,1
3839,Female,46,Greater than 45,Caucasian,0,F,Theft,0,0,1,Low,0,0,0,0,1
1282,Male,42,25 - 45,African-American,3,M,Drug Possession,0,0,6,Medium,0,0,1,1,0
3721,Male,38,25 - 45,African-American,2,M,Theft,0,0,5,Medium,0,0,1,1,0
1035,Male,43,25 - 45,African-American,0,F,Robbery,0,0,5,Medium,0,0,1,1,1
2597,Male,26,25 - 45,Caucasian,1,F,Theft,0,0,9,High,1,1,1,0,1
552,Male,28,25 - 45,African-American,1,M,Possession of Cannabis,0,0,6,Medium,0,0,1,1,0
782,Female,52,Greater than 45,Caucasian,0,M,Robbery,0,0,3,Low,0,0,0,0,0
961,Male,20,Less than 25,African-American,3,F,DUI,0,0,2,Low,1,0,1,1,1
6444,Male,42,25 - 45,Other,1,M,Theft,0,0,9,High,0,1,1,0,0
6398,Male,40,25 - 45,African-American,0,M,Possession of Cannabis,0,0,7,Medium,1,0,1,1,0
529,Male,42,25 - 45,African-American,2,M,DUI,2,0,10,High,1,1,1,1,0
3504,Male,50,Greater than 45,Caucasian,0,F,Drug Possession,0,0,6,Medium,0,0,1,0,1
7053,Male,18,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,10,High,1,1,1,0,1
524,Male,28,25 - 45,African-American,3,F,Theft,0,0,3,Low,1,0,1,1,1
7131,Male,42,25 - 45,African-American,1,M,Assault,0,0,1,Low,1,0,1,1,0
5765,Male,40,25 - 45,African-American,0,M,Robbery,0,0,6,Medium,0,0,1,1,0
2503,Female,44,25 - 45,African-American,1,M,Assault,0,0,8,High,1,1,0,1,0
7071,Male,25,25 - 45,African-American,0,F,Battery,0,0,2,Low,1,0,1,1,1
1503,Male,18,Less than 25,African-American,0,F,Fraud,0,0,7,Medium,1,0,1,1,1
5983,Female,49,Greater than 45,Caucasian,1,M,Theft,0,0,1,Low,0,0,0,0,0
1875,Male,47,Greater than 45,Caucasian,2,M,Burglary,0,0,5,Medium,0,0,1,0,0
1001,Male,46,Greater than 45,African-American,4,M,DUI,0,0,8,High,1,1,1,1,0
4990,Male,18,Less than 25,Caucasian,0,M,Theft,0,0,4,Low,1,0,1,0,0
1947,Male,18,Less than 25,African-American,5,M,Theft,0,0,8,High,1,1,1,1,0
5957,Female,45,Greater than 45,African-American,1,F,Theft,0,0,8,High,1,1,0,1,1
6421,Female,20,Less than 25,African-American,2,M,Assault,0,0,8,High,0,1,0,1,0
1555,Female,18,Less than 25,African-American,0,F,Possession of Cannabis,0,0,6,Medium,1,0,0,1,1
4868,Male,39,25 - 45,Caucasian,2,M,Possession of Cannabis,0,0,4,Low,0,0,1,0,0
4799,Male,29,25 - 45,Caucasian,1,F,Battery,0,0,3,Low,1,0,1,0,1
4275,Male,42,25 - 45,African-American,0,F,Burglary,0,0,3,Low,1,0,1,1,1
7006,Male,28,25 - 45,Other,2,F,Theft,0,0,3,Low,0,0,1,0,1
668,Male,48,Greater than 45,Caucasian,0,F,Theft,0,0,3,Low,0,0,1,0,1
898,Male,30,25 - 45,African-American,1,F,Assault,0,0,4,Low,0,0,1,1,1
6468,Male,40,25 - 45,African-American,8,F,Battery,2,0,10,High,0,1,1,1,1
3068,Female,35,25 - 45,African-American,5,F,Burglary,0,0,6,Medium,0,0,0,1,1
6610,Male,22,Less than 25,African-American,3,F,Theft,0,0,8,High,1,1,1,1,1
6417,Male,31,25 - 45,Hispanic,4,M,Possession of Cannabis,4,0,6,Medium,0,0,1,0,0
208,Male,22,Less than 25,African-American,0,M,Assault,0,0,6,Medium,1,0,1,1,0
1584,Male,27,25 - 45,African-American,4,F,Burglary,0,0,5,Medium,0,0,1,1,1
2845,Male,18,Less than 25,African-American,0,M,Possession of Cannabis,0,0,6,Medium,0,0,1,1,0
1999,Male,44,25 - 45,Caucasian,2,M,Theft,0,0,3,Low,0,0,1,0,0
3193,Male,45,Greater than 45,Hispanic,2,M,Assault,0,0,1,Low,0,0,1,0,0
3499,Male,41,25 - 45,African-American,5,F,Burglary,0,0,10,High,1,1,1,1,1
1120,Male,22,Less than 25,Caucasian,1,M,Drug Possession,0,0,10,High,0,1,1,0,0
2736,Male,40,25 - 45,African-American,0,M,Battery,0,0,7,Medium,1,0,1,1,0
63,Male,41,25 - 45,African-American,4,F,Possession of Cannabis,0,0,8,High,0,1,1,1,1
5003,Male,34,25 - 45,Caucasian,2,F,Theft,4,0,5,Medium,0,0,1,0,1
2349,Male,49,Greater than 45,African-American,4,F,Assault,0,0,10,High,1,1,1,1,1
4304,Male,27,25 - 45,African-American,3,M,DUI,0,0,4,Low,0,0,1,1,0
2511,Male,39,25 - 45,African-American,2,M,Theft,0,0,3,Low,0,0,1,1,0
7201,Female,36,25 - 45,Hispanic,0,F,Robbery,0,0,6,Medium,0,0,0,0,1
1846,Male,32,25 - 45,African-American,1,F,Theft,0,0,4,Low,0,0,1,1,1
4747,Male,45,Greater than 45,Caucasian,4,F,Battery,0,0,6,Medium,0,0,1,0,1
956,Male,55,Greater than 45,Caucasian,0,F,Burglary,0,1,6,Medium,0,0,1,0,1
3561,Male,26,25 - 45,African-American,3,M,Drug Possession,0,2,7,Medium,0,0,1,1,0
6519,Male,35,25 - 45,Caucasian,2,M,Theft,0,0,7,Medium,0,0,1,0,0
1955,Male,21,Less than 25,African-American,2,F,Drug Possession,0,0,10,High,0,1,1,1,1
122,Male,40,25 - 45,African-American,7,M,Battery,0,0,5,Medium,1,0,1,1,0
7171,Male,38,25 - 45,Caucasian,1,M,Assault,0,3,4,Low,1,0,1,0,0
1556,Male,48,Greater than 45,African-American,0,F,Battery,0,0,5,Medium,1,0,1,1,1
4821,Male,28,25 - 45,Caucasian,1,M,Battery,0,0,9,High,1,1,1,0,0
3569,Male,43,25 - 45,African-American,1,M,Burglary,0,0,4,Low,1,0,1,1,0
1090,Male,24,Less than 25,Hispanic,0,M,Theft,0,0,6,Medium,0,0,1,0,0
6620,Male,42,25 - 45,African-American,0,F,Battery,0,0,7,Medium,1,0,1,1,1
5417,Male,18,Less than 25,Hispanic,0,F,Possession of Cannabis,0,0,6,Medium,1,0,1,0,1
5275,Male,48,Greater than 45,Caucasian,7,F,Assault,0,0,7,Medium,1,0,1,0,1
2012,Male,29,25 - 45,African-American,3,F,Robbery,0,0,3,Low,1,0,1,1,1
3994,Male,18,Less than 25,African-American,3,F,Possession of Cannabis,0,0,6,Medium,1,0,1,1,1
801,Male,37,25 - 45,African-American,4,F,Theft,0,0,5,Medium,1,0,1,1,1
5919,Male,35,25 - 45,African-American,0,M,Burglary,0,0,3,Low,0,0,1,1,0
2548,Male,45,Greater than 45,Other,1,F,Battery,0,0,3,Low,0,0,1,0,1
6699,Male,32,25 - 45,Hispanic,0,F,Battery,0,0,6,Medium,1,0,1,0,1
1266,Male,24,Less than 25,African-American,0,M,Burglary,0,0,7,Medium,0,0,1,1,0
3867,Male,31,25 - 45,African-American,0,F,DUI,0,0,6,Medium,1,0,1,1,1
2462,Male,54,Greater than 45,African-American,6,F,Theft,0,3,9,High,1,1,1,1,1
2721,Male,24,Less than 25,African-American,5,F,Theft,0,0,8,High,1,1,1,1,1
3607,Male,43,25 - 45,African-American,1,F,Theft,0,0,10,High,0,1,1,1,1
555,Male,42,25 - 45,Other,0,M,Robbery,0,0,2,Low,0,0,1,0,0
5732,Male,35,25 - 45,African-American,1,F,Possession of Cannabis,0,0,7,Medium,0,0,1,1,1
5081,Male,19,Less than 25,African-American,4,F,Assault,0,0,9,High,1,1,1,1,1
1817,Male,39,25 - 45,African-American,2,M,Possession of Cannabis,0,0,9,High,0,1,1,1,0
4310,Male,23,Less than 25,African-American,9,F,Assault,4,0,5,Medium,1,0,1,1,1
6064,Male,20,Less than 25,Caucasian,0,F,Battery,0,0,5,Medium,0,0,1,0,1
4642,Male,33,25 - 45,African-American,4,F,Battery,0,2,8,High,1,1,1,1,1
31,Male,26,25 - 45,Hispanic,4,M,DUI,0,0,6,Medium,1,0,1,0,0
1437,Male,56,Greater than 45,African-American,0,F,Battery,0,0,6,Medium,0,0,1,1,1
4071,Male,29,25 - 45,African-American,5,F,Theft,0,2,3,Low,1,0,1,1,1
