age,education,education_num,occupation,marital_status,hours_per_week,race,sex,capital_gain_log,capital_loss_log,sex_binary,race_group,income_binary,income,is_married,workclass
18,Some-college,10,Handlers-cleaners,Married-civ-spouse,44,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
37,HS-grad,9,Adm-clerical,Married-civ-spouse,60,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
65,Some-college,10,Protective-serv,Married-civ-spouse,60,White,Male,0.0,0.0,1,White,1,>50K,1,Private
46,Some-college,10,Sales,Married-civ-spouse,16,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
58,Bachelors,13,Exec-managerial,Never-married,20,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
60,11th,7,Other-service,Never-married,56,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
30,Some-college,10,Prof-specialty,Never-married,57,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
47,Some-college,10,Other-service,Married-civ-spouse,33,White,Female,11.088613872315683,0.0,0,White,0,<=50K,1,Private
48,Prof-school,15,Other-service,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
60,HS-grad,9,Prof-specialty,Never-married,39,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
53,12th,8,Sales,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
46,Assoc-voc,11,Craft-repair,Married-civ-spouse,49,Other,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
47,Some-college,10,Prof-specialty,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
51,Some-college,10,Prof-specialty,Never-married,41,White,Female,0.0,0.0,0,White,1,>50K,0,Private
67,HS-grad,9,Prof-specialty,Never-married,52,White,Male,0.0,0.0,1,White,1,>50K,0,Private
38,Assoc-acdm,12,Tech-support,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
31,Bachelors,13,Adm-clerical,Never-married,34,White,Female,0.0,0.0,0,White,1,>50K,0,Private
57,HS-grad,9,Tech-support,Divorced,45,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
37,Some-college,10,Handlers-cleaners,Never-married,37,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
26,HS-grad,9,Exec-managerial,Never-married,39,White,Male,0.0,5.337538079701318,1,White,0,<=50K,0,Private
39,Prof-school,15,Machine-op-inspct,Never-married,39,White,Male,0.0,0.0,1,White,0,<=50K,0,State-gov
28,Prof-school,15,Exec-managerial,Never-married,43,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
30,Prof-school,15,Craft-repair,Never-married,40,White,Male,0.0,0.0,1,White,1,>50K,0,Private
43,HS-grad,9,Tech-support,Never-married,29,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
23,Some-college,10,Other-service,Married-civ-spouse,34,White,Female,0.0,0.0,0,White,0,<=50K,1,Without-pay
54,HS-grad,9,Adm-clerical,Married-civ-spouse,53,White,Male,0.0,7.771067086065406,1,White,1,>50K,1,Private
46,Assoc-voc,11,Exec-managerial,Married-civ-spouse,52,Black,Female,0.0,0.0,0,Non-White,1,>50K,1,Private
36,HS-grad,9,Other-service,Married-civ-spouse,34,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
56,Assoc-voc,11,Prof-specialty,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
51,Some-college,10,Exec-managerial,Married-civ-spouse,30,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
49,HS-grad,9,Transport-moving,Married-civ-spouse,44,White,Male,0.0,0.0,1,White,0,<=50K,1,Local-gov
43,Bachelors,13,Adm-clerical,Never-married,53,White,Male,0.0,0.0,1,White,1,>50K,0,Private
46,HS-grad,9,Transport-moving,Married-civ-spouse,41,White,Female,9.905834795604475,0.0,0,White,0,<=50K,1,Private
27,Bachelors,13,Sales,Divorced,47,White,Female,0.0,0.0,0,White,1,>50K,0,Local-gov
51,Some-college,10,Tech-support,Divorced,36,White,Female,0.0,0.0,0,White,0,<=50K,0,Local-gov
50,Assoc-acdm,12,Prof-specialty,Never-married,25,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,0,Self-emp-not-inc
60,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,44,White,Male,0.0,0.0,1,White,1,>50K,1,Private
44,Some-college,10,Exec-managerial,Married-civ-spouse,43,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Assoc-voc,11,Craft-repair,Married-civ-spouse,34,White,Male,10.017530268576788,0.0,1,White,1,>50K,1,Private
45,11th,7,Sales,Never-married,56,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
27,Assoc-voc,11,Other-service,Divorced,52,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
26,HS-grad,9,Other-service,Never-married,65,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
41,Assoc-voc,11,Protective-serv,Never-married,34,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
35,Some-college,10,Tech-support,Separated,36,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
34,Assoc-acdm,12,Prof-specialty,Separated,31,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
50,HS-grad,9,Other-service,Never-married,59,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
54,Assoc-voc,11,Sales,Never-married,44,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
47,Some-college,10,Farming-fishing,Married-civ-spouse,28,White,Male,0.0,0.0,1,White,1,>50K,1,Private
39,HS-grad,9,Craft-repair,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
28,Bachelors,13,Sales,Never-married,40,White,Male,0.0,0.0,1,White,1,>50K,0,Private
48,Bachelors,13,Transport-moving,Married-civ-spouse,43,White,Male,0.0,8.120291313968561,1,White,0,<=50K,1,Private
45,Bachelors,13,Exec-managerial,Never-married,34,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
25,HS-grad,9,Craft-repair,Never-married,34,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
39,HS-grad,9,Craft-repair,Never-married,44,White,Female,0.0,0.0,0,White,0,<=50K,0,State-gov
35,Bachelors,13,Adm-clerical,Married-civ-spouse,21,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
34,Some-college,10,Craft-repair,Never-married,34,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
38,Some-college,10,Prof-specialty,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,0,<=50K,1,Local-gov
26,Some-college,10,Priv-house-serv,Married-spouse-absent,34,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
56,HS-grad,9,Tech-support,Married-civ-spouse,24,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
39,Bachelors,13,Farming-fishing,Never-married,39,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
29,Bachelors,13,Machine-op-inspct,Divorced,46,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
36,Bachelors,13,Tech-support,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
18,HS-grad,9,Farming-fishing,Married-civ-spouse,17,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
18,HS-grad,9,Sales,Never-married,24,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
39,HS-grad,9,Craft-repair,Never-married,47,White,Male,0.0,7.887208585813932,1,White,0,<=50K,0,Self-emp-inc
34,Some-college,10,Craft-repair,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
40,Some-college,10,Handlers-cleaners,Married-civ-spouse,47,White,Male,0.0,0.0,1,White,1,>50K,1,Private
39,HS-grad,9,Tech-support,Married-civ-spouse,37,White,Female,0.0,0.0,0,White,1,>50K,1,Private
29,Bachelors,13,Tech-support,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Private
30,Some-college,10,Machine-op-inspct,Married-civ-spouse,35,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
43,HS-grad,9,Tech-support,Married-civ-spouse,34,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
57,Bachelors,13,Sales,Divorced,46,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
48,Some-college,10,Transport-moving,Divorced,47,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
19,Some-college,10,Prof-specialty,Never-married,37,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
26,Some-college,10,Transport-moving,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,1,>50K,1,State-gov
22,Bachelors,13,Transport-moving,Never-married,38,White,Male,0.0,0.0,1,White,1,>50K,0,Local-gov
28,Masters,14,Sales,Married-spouse-absent,48,White,Male,0.0,0.0,1,White,1,>50K,0,Private
46,Assoc-acdm,12,Handlers-cleaners,Married-civ-spouse,34,White,Male,10.003016095251027,0.0,1,White,0,<=50K,1,Local-gov
26,Bachelors,13,Farming-fishing,Married-civ-spouse,9,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
53,HS-grad,9,Sales,Never-married,50,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
31,HS-grad,9,Sales,Divorced,21,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
35,Assoc-acdm,12,Adm-clerical,Never-married,9,White,Male,0.0,0.0,1,White,1,>50K,0,Private
33,HS-grad,9,Tech-support,Never-married,11,White,Male,0.0,5.905361848054571,1,White,0,<=50K,0,Private
60,Bachelors,13,Other-service,Separated,48,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
31,Assoc-voc,11,Craft-repair,Married-civ-spouse,46,White,Female,0.0,0.0,0,White,1,>50K,1,Private
79,Bachelors,13,Other-service,Never-married,48,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
59,Prof-school,15,Priv-house-serv,Married-civ-spouse,17,Black,Male,11.224629871019282,0.0,1,Non-White,0,<=50K,1,State-gov
29,HS-grad,9,Adm-clerical,Divorced,26,White,Female,0.0,0.0,0,White,1,>50K,0,Self-emp-not-inc
22,Some-college,10,Prof-specialty,Divorced,31,White,Female,10.15743185300305,0.0,0,White,1,>50K,0,Private
50,Bachelors,13,Adm-clerical,Married-civ-spouse,57,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
38,HS-grad,9,Exec-managerial,Divorced,47,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
42,Bachelors,13,Other-service,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
18,Assoc-voc,11,Exec-managerial,Married-civ-spouse,53,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-inc
38,Bachelors,13,Tech-support,Married-spouse-absent,39,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
18,Some-college,10,Machine-op-inspct,Divorced,28,White,Male,11.338226780121822,0.0,1,White,0,<=50K,0,Private
44,Bachelors,13,Prof-specialty,Widowed,50,White,Male,11.468189571128836,7.822444729489319,1,White,1,>50K,0,Private
32,Assoc-voc,11,Other-service,Never-married,30,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
49,Assoc-acdm,12,Machine-op-inspct,Married-civ-spouse,37,White,Female,0.0,0.0,0,White,1,>50K,1,Private
55,Some-college,10,Craft-repair,Married-civ-spouse,37,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
35,Assoc-acdm,12,Other-service,Married-civ-spouse,51,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
35,HS-grad,9,Adm-clerical,Never-married,50,White,Female,0.0,8.30943074214033,0,White,0,<=50K,0,Private
45,HS-grad,9,Adm-clerical,Married-civ-spouse,40,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
40,Prof-school,15,Prof-specialty,Never-married,32,White,Male,0.0,0.0,1,White,1,>50K,0,Local-gov
39,Prof-school,15,Prof-specialty,Divorced,19,White,Female,0.0,0.0,0,White,1,>50K,0,Private
30,Some-college,10,Tech-support,Married-civ-spouse,45,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
28,Bachelors,13,Exec-managerial,Never-married,44,White,Female,0.0,0.0,0,White,1,>50K,0,Self-emp-not-inc
41,HS-grad,9,Adm-clerical,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
44,Some-college,10,Tech-support,Never-married,28,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
47,HS-grad,9,Other-service,Married-civ-spouse,64,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
30,Bachelors,13,Exec-managerial,Married-civ-spouse,55,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-inc
40,11th,7,Farming-fishing,Never-married,37,White,Female,0.0,0.0,0,White,1,>50K,0,Private
25,Bachelors,13,Craft-repair,Married-civ-spouse,49,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
39,Assoc-acdm,12,Protective-serv,Married-AF-spouse,29,White,Male,0.0,0.0,1,White,1,>50K,0,Private
28,Some-college,10,Sales,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
29,HS-grad,9,Machine-op-inspct,Married-civ-spouse,38,White,Female,0.0,0.0,0,White,1,>50K,1,State-gov
27,HS-grad,9,Farming-fishing,Married-civ-spouse,47,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
54,HS-grad,9,Craft-repair,Divorced,72,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
28,HS-grad,9,Machine-op-inspct,Never-married,55,White,Male,10.259412215084156,0.0,1,White,0,<=50K,0,Federal-gov
31,HS-grad,9,Prof-specialty,Never-married,39,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
18,HS-grad,9,Farming-fishing,Never-married,65,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
68,Some-college,10,Adm-clerical,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Private
41,Bachelors,13,Other-service,Never-married,43,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
48,Bachelors,13,Exec-managerial,Divorced,39,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
29,HS-grad,9,Adm-clerical,Married-civ-spouse,44,White,Male,0.0,7.734121303328305,1,White,0,<=50K,1,Private
18,Bachelors,13,Sales,Married-civ-spouse,29,Black,Female,0.0,0.0,0,Non-White,1,>50K,1,Private
62,Bachelors,13,Other-service,Married-civ-spouse,22,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-inc
33,HS-grad,9,Craft-repair,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
32,Prof-school,15,Tech-support,Never-married,65,White,Male,0.0,0.0,1,White,1,>50K,0,Private
35,9th,5,Other-service,Never-married,32,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
42,Masters,14,Prof-specialty,Married-civ-spouse,40,White,Female,0.0,0.0,0,White,1,>50K,1,Private
41,Bachelors,13,Prof-specialty,Never-married,56,White,Male,0.0,0.0,1,White,1,>50K,0,Private
33,Assoc-voc,11,Exec-managerial,Never-married,35,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
20,Some-college,10,Prof-specialty,Never-married,45,White,Female,0.0,0.0,0,White,1,>50K,0,Private
53,Some-college,10,Transport-moving,Married-civ-spouse,47,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-inc
44,11th,7,Tech-support,Never-married,18,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
44,Some-college,10,Adm-clerical,Never-married,47,White,Male,0.0,0.0,1,White,1,>50K,0,Private
57,HS-grad,9,Other-service,Never-married,58,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
51,HS-grad,9,Other-service,Never-married,17,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
32,11th,7,Handlers-cleaners,Never-married,57,White,Male,0.0,0.0,1,White,1,>50K,0,Private
55,Some-college,10,Prof-specialty,Married-civ-spouse,36,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-not-inc
19,HS-grad,9,Adm-clerical,Divorced,55,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
18,HS-grad,9,Sales,Never-married,54,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
19,Some-college,10,Farming-fishing,Married-civ-spouse,57,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
42,Some-college,10,Sales,Separated,50,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
42,HS-grad,9,Exec-managerial,Never-married,55,White,Female,11.030249884620584,0.0,0,White,1,>50K,0,Private
36,Some-college,10,Sales,Never-married,58,White,Male,0.0,0.0,1,White,1,>50K,0,Private
26,Assoc-voc,11,Farming-fishing,Never-married,34,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
44,HS-grad,9,Adm-clerical,Married-civ-spouse,53,White,Female,0.0,0.0,0,White,1,>50K,1,Self-emp-not-inc
50,Some-college,10,Sales,Divorced,32,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
43,Assoc-acdm,12,Other-service,Divorced,54,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
29,Assoc-voc,11,Exec-managerial,Divorced,40,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
29,11th,7,Machine-op-inspct,Married-civ-spouse,44,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Assoc-voc,11,Prof-specialty,Married-civ-spouse,26,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
39,HS-grad,9,Tech-support,Separated,34,White,Male,0.0,0.0,1,White,1,>50K,0,Private
35,Assoc-acdm,12,Craft-repair,Married-civ-spouse,41,White,Male,0.0,0.0,1,White,1,>50K,1,Private
35,12th,8,Other-service,Never-married,54,Black,Female,0.0,8.279189777195004,0,Non-White,0,<=50K,0,Local-gov
66,Bachelors,13,Sales,Married-civ-spouse,52,White,Female,0.0,0.0,0,White,1,>50K,1,State-gov
45,HS-grad,9,Sales,Never-married,58,White,Female,0.0,0.0,0,White,1,>50K,0,Private
35,Some-college,10,Sales,Never-married,12,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
31,Bachelors,13,Prof-specialty,Married-civ-spouse,43,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
39,11th,7,Adm-clerical,Never-married,33,White,Male,0.0,8.0507033814703,1,White,0,<=50K,0,Self-emp-not-inc
62,Some-college,10,Tech-support,Widowed,44,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
34,HS-grad,9,Protective-serv,Divorced,34,White,Male,0.0,0.0,1,White,1,>50K,0,Private
38,HS-grad,9,Other-service,Never-married,35,White,Male,0.0,0.0,1,White,1,>50K,0,Private
32,HS-grad,9,Protective-serv,Married-civ-spouse,36,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
38,HS-grad,9,Sales,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,0,<=50K,1,Federal-gov
27,HS-grad,9,Craft-repair,Married-civ-spouse,54,White,Male,10.974386002636722,0.0,1,White,1,>50K,1,State-gov
27,Assoc-acdm,12,Farming-fishing,Never-married,31,White,Male,0.0,0.0,1,White,1,>50K,0,Private
55,11th,7,Adm-clerical,Never-married,49,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
54,Some-college,10,Machine-op-inspct,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
43,Prof-school,15,Sales,Married-civ-spouse,43,White,Female,0.0,0.0,0,White,1,>50K,1,Private
40,Bachelors,13,Sales,Separated,27,Black,Male,10.928202103359991,0.0,1,Non-White,1,>50K,0,Self-emp-not-inc
35,Some-college,10,Prof-specialty,Never-married,34,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
37,HS-grad,9,Exec-managerial,Never-married,25,White,Male,0.0,0.0,1,White,1,>50K,0,Private
35,Prof-school,15,Tech-support,Never-married,51,White,Male,0.0,6.498282149476434,1,White,1,>50K,0,Private
32,Some-college,10,Sales,Widowed,23,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
36,HS-grad,9,Other-service,Never-married,60,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
18,Some-college,10,Craft-repair,Divorced,28,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Local-gov
39,Bachelors,13,Other-service,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,0,<=50K,1,Federal-gov
42,Some-college,10,Farming-fishing,Divorced,44,White,Male,0.0,0.0,1,White,0,<=50K,0,Local-gov
27,11th,7,Other-service,Married-civ-spouse,37,White,Female,0.0,0.0,0,White,1,>50K,1,Local-gov
31,Bachelors,13,Prof-specialty,Never-married,50,White,Female,0.0,8.271548374755515,0,White,0,<=50K,0,Local-gov
49,Assoc-acdm,12,Sales,Never-married,55,White,Male,0.0,0.0,1,White,1,>50K,0,Private
20,Assoc-voc,11,Exec-managerial,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
30,Some-college,10,Adm-clerical,Never-married,38,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
23,Bachelors,13,Prof-specialty,Married-civ-spouse,33,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Some-college,10,Other-service,Widowed,37,White,Male,0.0,0.0,1,White,1,>50K,0,Private
44,HS-grad,9,Protective-serv,Never-married,32,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
33,Bachelors,13,Other-service,Divorced,24,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
53,Bachelors,13,Sales,Never-married,28,White,Female,0.0,7.925157512224703,0,White,1,>50K,0,Private
34,HS-grad,9,Craft-repair,Separated,23,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
18,Assoc-voc,11,Transport-moving,Married-civ-spouse,33,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
44,Assoc-acdm,12,Sales,Married-civ-spouse,33,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
44,Assoc-voc,11,Other-service,Married-civ-spouse,51,White,Female,0.0,0.0,0,White,1,>50K,1,Private
20,Some-college,10,Exec-managerial,Married-civ-spouse,36,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
42,Bachelors,13,Transport-moving,Divorced,36,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
41,Prof-school,15,Exec-managerial,Widowed,46,Other,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
28,Bachelors,13,Other-service,Divorced,53,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
31,Bachelors,13,Prof-specialty,Never-married,27,White,Male,0.0,8.040768994367578,1,White,1,>50K,0,Private
41,Some-college,10,Tech-support,Never-married,20,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
49,Assoc-acdm,12,Transport-moving,Never-married,42,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
38,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,0,<=50K,1,Local-gov
52,HS-grad,9,Priv-house-serv,Separated,40,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
35,HS-grad,9,Transport-moving,Married-civ-spouse,36,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
45,Some-college,10,Machine-op-inspct,Divorced,43,White,Male,0.0,0.0,1,White,1,>50K,0,Private
18,Bachelors,13,Other-service,Divorced,32,White,Male,0.0,0.0,1,White,1,>50K,0,Private
51,Some-college,10,Craft-repair,Never-married,50,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
25,HS-grad,9,Exec-managerial,Married-civ-spouse,17,White,Female,0.0,0.0,0,White,0,<=50K,1,State-gov
25,HS-grad,9,Handlers-cleaners,Divorced,40,White,Male,0.0,0.0,1,White,1,>50K,0,Private
31,HS-grad,9,Machine-op-inspct,Married-civ-spouse,63,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Self-emp-inc
39,Some-college,10,Adm-clerical,Married-civ-spouse,38,White,Female,11.489073249147548,0.0,0,White,0,<=50K,1,Private
31,11th,7,Machine-op-inspct,Married-civ-spouse,33,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
38,HS-grad,9,Adm-clerical,Married-civ-spouse,56,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
40,Bachelors,13,Protective-serv,Married-civ-spouse,48,White,Male,0.0,0.0,1,White,1,>50K,1,Private
47,Bachelors,13,Adm-clerical,Married-civ-spouse,25,White,Male,0.0,0.0,1,White,1,>50K,1,Private
21,Assoc-voc,11,Adm-clerical,Married-civ-spouse,54,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
43,HS-grad,9,Adm-clerical,Never-married,32,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
55,HS-grad,9,Exec-managerial,Married-spouse-absent,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
43,HS-grad,9,Handlers-cleaners,Widowed,38,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
33,HS-grad,9,Other-service,Married-civ-spouse,37,White,Male,9.605822482030945,0.0,1,White,1,>50K,1,Private
24,HS-grad,9,Other-service,Divorced,30,White,Female,10.7848969425521,0.0,0,White,0,<=50K,0,Private
24,Assoc-voc,11,Adm-clerical,Never-married,53,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
