age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,income_binary,sex_binary,race_group,is_married,capital_gain_log,capital_loss_log
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,42,United-States,>50K,1,0,Non-White,1,0.0,0.0
43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States,>50K,1,1,White,1,0.0,0.0
26,Private,Some-college,10,Never-married,Tech-support,Wife,White,Male,0,0,39,United-States,<=50K,0,1,White,0,0.0,0.0
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,17,United-States,<=50K,0,0,White,1,0.0,0.0
38,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,39,United-States,<=50K,0,1,White,0,0.0,0.0
23,Private,Assoc-acdm,12,Never-married,Tech-support,Wife,White,Male,0,0,22,United-States,<=50K,0,1,White,0,0.0,0.0
42,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K,0,1,White,1,0.0,0.0
45,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,27,India,<=50K,0,1,White,0,0.0,0.0
52,Federal-gov,Masters,14,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,0,0,56,Mexico,>50K,1,0,Non-White,1,0.0,0.0
51,Private,9th,5,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,41,United-States,>50K,1,1,White,1,0.0,0.0
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K,0,1,White,0,0.0,0.0
25,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K,0,1,White,1,0.0,0.0
44,Private,HS-grad,9,Widowed,Sales,Other-relative,White,Male,0,0,68,United-States,<=50K,0,1,White,0,0.0,0.0
44,Private,HS-grad,9,Separated,Handlers-cleaners,Husband,White,Female,0,0,30,Mexico,<=50K,0,0,White,0,0.0,0.0
44,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,24,United-States,<=50K,0,1,White,1,0.0,0.0
88,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K,0,1,White,1,0.0,0.0
45,Private,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,14,United-States,>50K,1,1,White,0,0.0,0.0
52,Local-gov,Assoc-voc,11,Divorced,Tech-support,Other-relative,White,Female,0,0,45,United-States,<=50K,0,0,White,0,0.0,0.0
50,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,31,United-States,<=50K,0,0,White,1,0.0,0.0
46,Local-gov,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K,0,1,White,0,0.0,0.0
33,Private,Bachelors,13,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50K,0,0,White,0,0.0,0.0
47,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Black,Male,0,0,55,United-States,<=50K,0,1,Non-White,0,0.0,0.0
27,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,>50K,1,1,White,0,0.0,0.0
34,Private,HS-grad,9,Divorced,Priv-house-serv,Husband,White,Male,0,0,33,United-States,<=50K,0,1,White,0,0.0,0.0
31,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,27,United-States,<=50K,0,1,Non-White,0,0.0,0.0
39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,45,Mexico,<=50K,0,0,Non-White,1,0.0,0.0
68,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,27,United-States,>50K,1,1,White,1,0.0,0.0
18,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,33,United-States,<=50K,0,0,White,1,0.0,0.0
46,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,0,0,52,United-States,>50K,1,0,Non-White,1,0.0,0.0
18,Private,Assoc-acdm,12,Divorced,Exec-managerial,Husband,Black,Male,0,0,23,United-States,>50K,1,1,Non-White,0,0.0,0.0
31,Private,Bachelors,13,Never-married,Farming-fishing,Other-relative,White,Female,0,0,18,United-States,>50K,1,0,White,0,0.0,0.0
52,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
38,Private,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,0,38,Philippines,>50K,1,1,White,0,0.0,0.0
23,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,44,United-States,>50K,1,1,White,1,0.0,0.0
28,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,0,0,38,United-States,>50K,1,0,White,0,0.0,0.0
46,Self-emp-not-inc,Bachelors,13,Divorced,Machine-op-inspct,Husband,White,Male,64893,0,40,United-States,<=50K,0,1,White,0,11.080510448495465,0.0
28,Local-gov,11th,7,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,3796,59,United-States,<=50K,0,1,Non-White,1,0.0,8.241966560231802
40,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,0,0,45,United-States,<=50K,0,0,White,0,0.0,0.0
38,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K,0,1,Non-White,0,0.0,0.0
29,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,>50K,1,0,White,0,0.0,0.0
65,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,4257,36,United-States,<=50K,0,0,White,1,0.0,8.356554845453426
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,49,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,56,United-States,<=50K,0,1,Non-White,1,0.0,0.0
40,State-gov,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,38,United-States,<=50K,0,0,White,0,0.0,0.0
29,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K,0,1,White,0,0.0,0.0
49,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,67848,0,54,United-States,<=50K,0,1,White,0,11.12503992676089,0.0
27,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,69165,0,29,United-States,<=50K,0,0,Non-White,0,11.144264691384112,0.0
36,Private,Assoc-acdm,12,Separated,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,0,0.0,0.0
44,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,7,United-States,<=50K,0,0,White,1,0.0,0.0
49,Private,12th,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,31,United-States,>50K,1,1,White,1,0.0,0.0
22,Private,7th-8th,4,Separated,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K,0,0,White,0,0.0,0.0
33,Private,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K,1,1,White,0,0.0,0.0
31,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,27,United-States,>50K,1,1,White,1,0.0,0.0
29,Private,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,44,United-States,>50K,1,1,White,0,0.0,0.0
60,Private,Bachelors,13,Never-married,Craft-repair,Wife,White,Female,0,0,10,Mexico,<=50K,0,0,White,0,0.0,0.0
43,Private,Prof-school,15,Never-married,Exec-managerial,Wife,White,Male,0,0,26,United-States,>50K,1,1,White,0,0.0,0.0
21,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,29,United-States,<=50K,0,0,White,1,0.0,0.0
49,Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,51,United-States,<=50K,0,1,White,1,0.0,0.0
65,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,36,United-States,<=50K,0,0,White,1,0.0,0.0
51,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Other-relative,Black,Male,0,0,48,United-States,<=50K,0,1,Non-White,1,0.0,0.0
31,Self-emp-inc,HS-grad,9,Married-AF-spouse,Sales,Wife,Black,Male,0,0,39,United-States,<=50K,0,1,Non-White,0,0.0,0.0
54,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,0,1,White,1,0.0,0.0
28,State-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,29,Philippines,<=50K,0,1,White,1,0.0,0.0
43,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,42,United-States,<=50K,0,1,White,1,0.0,0.0
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,14,United-States,<=50K,0,1,White,1,0.0,0.0
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,2008,47,United-States,<=50K,0,1,Non-White,1,0.0,7.605392364814935
37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,>50K,1,1,White,1,0.0,0.0
18,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Male,22415,0,34,United-States,>50K,1,1,White,1,10.017530268576788,0.0
24,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
34,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,52,United-States,<=50K,0,0,Non-White,1,0.0,0.0
21,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,33,United-States,>50K,1,1,White,0,0.0,0.0
59,Self-emp-not-inc,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,0,0,51,United-States,<=50K,0,1,White,0,0.0,0.0
19,Private,11th,7,Never-married,Prof-specialty,Husband,White,Female,0,0,33,United-States,<=50K,0,0,White,0,0.0,0.0
32,Private,HS-grad,9,Never-married,Other-service,Husband,Black,Male,0,0,45,United-States,>50K,1,1,Non-White,0,0.0,0.0
39,Private,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,24,United-States,<=50K,0,1,White,0,0.0,0.0
56,State-gov,HS-grad,9,Divorced,Farming-fishing,Husband,White,Male,0,0,33,United-States,<=50K,0,1,White,0,0.0,0.0
19,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,41,United-States,<=50K,0,0,White,1,0.0,0.0
53,State-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,63,United-States,<=50K,0,1,White,1,0.0,0.0
38,Private,Assoc-acdm,12,Never-married,Exec-managerial,Husband,White,Male,0,0,54,United-States,<=50K,0,1,White,0,0.0,0.0
25,Private,9th,5,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,White,1,0.0,0.0
44,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K,0,1,White,1,0.0,0.0
40,Private,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,37,United-States,>50K,1,1,White,0,0.0,0.0
30,Private,Bachelors,13,Widowed,Other-service,Husband,White,Female,92746,0,48,United-States,<=50K,0,0,White,0,11.437630634933093,0.0
38,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,37,United-States,<=50K,0,1,White,0,0.0,0.0
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,30,United-States,<=50K,0,0,White,1,0.0,0.0
39,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Husband,White,Male,0,0,33,United-States,>50K,1,1,White,0,0.0,0.0
46,Local-gov,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Female,0,1032,17,United-States,<=50K,0,0,White,0,0.0,6.940222469119639
58,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,73707,0,33,United-States,>50K,1,0,White,0,11.207866620454752,0.0
21,Federal-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Female,44597,627,25,United-States,>50K,1,0,White,1,10.705444293953349,6.4425401664681985
65,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,43,United-States,<=50K,0,0,White,1,0.0,0.0
18,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,>50K,1,1,White,1,0.0,0.0
36,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,34,United-States,<=50K,0,0,White,1,0.0,0.0
45,Private,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,23,United-States,<=50K,0,0,White,0,0.0,0.0
41,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,52,United-States,<=50K,0,1,White,1,0.0,0.0
29,Private,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,35,United-States,>50K,1,1,White,0,0.0,0.0
35,Private,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,53,United-States,>50K,1,1,White,0,0.0,0.0
31,State-gov,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
30,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Husband,White,Male,0,0,62,United-States,<=50K,0,1,White,0,0.0,0.0
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,<=50K,0,1,White,1,0.0,0.0
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,15,United-States,>50K,1,1,White,1,0.0,0.0
28,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,41,United-States,>50K,1,1,White,0,0.0,0.0
49,Private,Some-college,10,Never-married,Tech-support,Husband,White,Female,0,0,28,United-States,<=50K,0,0,White,0,0.0,0.0
41,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,28,United-States,<=50K,0,1,White,0,0.0,0.0
48,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,55,United-States,<=50K,0,1,White,0,0.0,0.0
46,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,<=50K,0,1,White,1,0.0,0.0
27,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31,United-States,>50K,1,1,White,1,0.0,0.0
30,Private,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,1,White,0,0.0,0.0
47,Without-pay,Assoc-acdm,12,Divorced,Machine-op-inspct,Husband,White,Male,0,3522,40,United-States,>50K,1,1,White,0,0.0,8.167068178341237
45,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,17,United-States,<=50K,0,1,White,0,0.0,0.0
37,Self-emp-not-inc,7th-8th,4,Never-married,Adm-clerical,Wife,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
39,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,0,1,White,1,0.0,0.0
54,Private,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,35,Other,<=50K,0,1,White,0,0.0,0.0
30,Private,HS-grad,9,Never-married,Farming-fishing,Husband,White,Male,0,0,42,United-States,>50K,1,1,White,0,0.0,0.0
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,25,United-States,>50K,1,1,White,1,0.0,0.0
35,Local-gov,Some-college,10,Divorced,Craft-repair,Wife,Black,Female,0,0,62,United-States,<=50K,0,0,Non-White,0,0.0,0.0
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,51,United-States,<=50K,0,1,White,1,0.0,0.0
52,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,33,United-States,<=50K,0,0,White,0,0.0,0.0
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,26,Other,<=50K,0,1,White,1,0.0,0.0
48,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,34,United-States,>50K,1,1,White,0,0.0,0.0
54,Private,HS-grad,9,Separated,Other-service,Wife,White,Male,0,0,30,Other,<=50K,0,1,White,0,0.0,0.0
38,Private,Some-college,10,Separated,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K,0,1,White,0,0.0,0.0
46,Self-emp-inc,Bachelors,13,Divorced,Other-service,Husband,Black,Male,0,0,34,United-States,>50K,1,1,Non-White,0,0.0,0.0
33,Private,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,18,United-States,<=50K,0,1,White,0,0.0,0.0
42,Private,HS-grad,9,Separated,Craft-repair,Husband,White,Female,0,0,34,Other,<=50K,0,0,White,0,0.0,0.0
36,Private,HS-grad,9,Never-married,Exec-managerial,Wife,White,Male,0,0,31,United-States,<=50K,0,1,White,0,0.0,0.0
39,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K,0,1,White,1,0.0,0.0
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,64,United-States,>50K,1,1,White,1,0.0,0.0
27,Private,Prof-school,15,Divorced,Tech-support,Wife,White,Male,0,0,38,United-States,>50K,1,1,White,0,0.0,0.0
65,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,41,United-States,<=50K,0,0,White,1,0.0,0.0
24,Private,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,30,United-States,<=50K,0,0,White,1,0.0,0.0
22,Private,HS-grad,9,Widowed,Other-service,Wife,Black,Male,0,0,47,United-States,<=50K,0,1,Non-White,0,0.0,0.0
53,Private,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Male,0,0,37,United-States,>50K,1,1,White,0,0.0,0.0
48,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,1,White,1,0.0,0.0
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,49,United-States,<=50K,0,0,White,1,0.0,0.0
46,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,3000,47,Germany,<=50K,0,0,White,1,0.0,8.006700845440367
37,Local-gov,Bachelors,13,Never-married,Sales,Wife,White,Male,0,0,36,United-States,>50K,1,1,White,0,0.0,0.0
26,Federal-gov,HS-grad,9,Widowed,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K,0,1,White,0,0.0,0.0
38,Private,Assoc-voc,11,Never-married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,1,White,0,0.0,0.0
29,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,2074,43,United-States,<=50K,0,1,White,1,0.0,7.637716432664798
50,Local-gov,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,2760,46,United-States,>50K,1,0,White,1,0.0,7.923348211930154
36,Private,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Female,0,0,47,United-States,<=50K,0,0,White,0,0.0,0.0
27,Federal-gov,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,27,United-States,<=50K,0,0,White,1,0.0,0.0
33,Private,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,45,United-States,<=50K,0,0,White,0,0.0,0.0
43,State-gov,9th,5,Divorced,Prof-specialty,Husband,White,Female,0,0,38,United-States,<=50K,0,0,White,0,0.0,0.0
30,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,55,United-States,<=50K,0,1,White,1,0.0,0.0
27,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,41,United-States,>50K,1,0,White,0,0.0,0.0
41,Self-emp-not-inc,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,33,United-States,<=50K,0,0,White,0,0.0,0.0
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1360,36,United-States,>50K,1,1,White,1,0.0,7.215975002651466
31,Private,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,0,1,White,0,0.0,0.0
31,Private,Some-college,10,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,76,United-States,<=50K,0,1,White,0,0.0,0.0
41,Private,9th,5,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,United-States,>50K,1,1,White,1,0.0,0.0
19,Private,Assoc-voc,11,Divorced,Prof-specialty,Wife,White,Male,0,0,31,United-States,>50K,1,1,White,0,0.0,0.0
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,80733,0,23,Other,<=50K,0,0,White,1,11.29891507903724,0.0
28,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,34,United-States,<=50K,0,1,White,0,0.0,0.0
35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K,1,1,White,1,0.0,0.0
42,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,33,India,<=50K,0,1,White,0,0.0,0.0
57,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,White,1,0.0,0.0
49,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,<=50K,0,1,White,1,0.0,0.0
35,Private,Some-college,10,Never-married,Craft-repair,Husband,Black,Female,0,0,35,United-States,<=50K,0,0,Non-White,0,0.0,0.0
37,Private,Prof-school,15,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,36,United-States,<=50K,0,1,Non-White,0,0.0,0.0
24,Private,Some-college,10,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,44,United-States,<=50K,0,1,White,1,0.0,0.0
37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,36,United-States,<=50K,0,0,White,1,0.0,0.0
34,Local-gov,Prof-school,15,Never-married,Exec-managerial,Husband,White,Male,0,0,83,United-States,>50K,1,1,White,0,0.0,0.0
42,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,46,United-States,>50K,1,1,White,0,0.0,0.0
27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,1015,22,United-States,>50K,1,1,White,1,0.0,6.923628628138427
